Apellido,Nombre,Documento,Propuesta,Plan,Estado Inscr.,Calidad,Regular,Locación
Gabarri,Gonzalo,32173972,W,2019,Aceptado,Activo,S,Bernal
Garcia,Martin,32173996,W,2015,Aceptado,Activo,S,Bernal
Diez,Victor Manuel,32174003,W,2019,Aceptado,Activo,S,Bernal
Merino,Clara,32199307,W,2015,Aceptado,Activo,S,Bernal
Rodriguez,Jose Ramon,32199339,W,2015,Aceptado,Activo,N,Bernal
Rodriguez,Jose Maria,32201551,W,2019,Aceptado,Activo,S,Bernal
Rubio,Sebastian,32215619,W,2019,Aceptado,Activo,N,Bernal
Hernandez,Eduardo,32221491,W,2019,Aceptado,Activo,S,Bernal
Fernandez,Manuela,32231762,W,2019,Aceptado,Activo,S,Bernal
Diez,Esteban,32233329,W,2019,Aceptado,Activo,S,Bernal
Rubio,Maria,32234497,W,2019,Aceptado,Activo,S,Bernal
Moreno,Magdalena,32235906,W,2019,Aceptado,Activo,S,Bernal
Gomez,Jose Manuel,32241336,W,2019,Aceptado,Activo,S,Bernal
Sanz,Concepcion,32241359,W,2019,Aceptado,Activo,S,Bernal
Dominguez,Miguel Angel,32247199,W,2019,Aceptado,Activo,S,Bernal
Ezquerro,Luis,32259012,W,2019,Aceptado,Activo,S,Bernal
Moreno,Josep,32263420,W,2019,Aceptado,Activo,S,Bernal
Leon,Josep,32263491,W,2019,Aceptado,Activo,S,Bernal
Fernandez,Ana,32263572,W,2015,Aceptado,Activo,N,Bernal
Santamaria,Lucas,32263673,W,2019,Aceptado,Activo,S,Bernal
Marin,Juana,32265690,W,2019,Pendiente,Activo,S,Bernal
Ortega,Angeles,32283802,W,2019,Aceptado,Activo,S,Bernal
Fernandez,Concepcion,32283926,W,2015,Aceptado,Pasivo,S,Bernal
Sainz,Carla,32283963,W,2019,Aceptado,Activo,S,Bernal
Dominguez,Eugenio,32283978,W,2019,Aceptado,Activo,S,Bernal
Gil,Daniela,32284009,W,2019,Aceptado,Activo,S,Bernal
Ramirez,Fatima,32284119,W,2015,Aceptado,Activo,S,Bernal
Muñoz,Felix,32292597,W,2019,Aceptado,Activo,S,Bernal
Martinez,Gregorio,32295796,W,2019,Aceptado,Activo,S,Bernal
Alvarez,Rosa,32295981,W,2019,Aceptado,Activo,S,Bernal
Martinez,Claudia,32296004,W,2019,Aceptado,Activo,S,Bernal
Gonzalez,Ines,32303014,W,2015,Aceptado,Pasivo,S,Bernal
Diaz,Catalina,32303450,W,2015,Aceptado,Activo,S,Bernal
Muñoz,Raul,32319106,W,2019,Aceptado,Activo,S,Bernal
Garrido,Marta,32320846,W,2015,Aceptado,Pasivo,S,Bernal
Gabarri,Victoria,32335222,W,2019,Aceptado,Activo,S,Bernal
Romero,Manuela,32339417,W,2019,Aceptado,Activo,S,Bernal
Blanco,Jose Angel,32339480,W,2019,Aceptado,Activo,S,Bernal
Ortega,Julia,32342934,W,2015,Aceptado,Pasivo,S,Bernal
Romero,Juan Carlos,32344120,W,2019,Aceptado,Activo,S,Bernal
Santamaria,Josep,32344246,W,2019,Aceptado,Activo,S,Bernal
Diez,Amparo,32344270,W,2019,Aceptado,Activo,S,Bernal
Ortega,Adriana,32344556,W,2019,Aceptado,Activo,S,Bernal
Blanco,Carlos,32344587,W,2019,Aceptado,Activo,S,Bernal
Saez,Xavier,32371148,W,2015,Aceptado,Pasivo,S,Bernal
Marin,Julian,32374736,W,2015,Aceptado,Activo,S,Bernal
Ochoa,Lucas,32377625,W,2019,Aceptado,Activo,S,Bernal
Dominguez,Rodrigo,32377822,W,2019,Aceptado,Pasivo,S,Bernal
Benito,Luis,32377900,W,2019,Aceptado,Activo,S,Bernal
Gonzalez,Miriam,32378198,W,2019,Aceptado,Activo,S,Bernal
Hernandez,Fatima,32378336,W,2019,Aceptado,Activo,S,Bernal
Diaz,Pau,32378686,W,2019,Aceptado,Activo,S,Bernal
Alvarez,Rodrigo,32378855,W,2019,Pendiente,Activo,S,Bernal
Diaz,Magdalena,32378919,W,2019,Aceptado,Activo,S,Bernal
Gutierrez,Mario,32379231,W,2019,Aceptado,Activo,S,Bernal
Merino,Maria Cristina,32393813,W,2019,Aceptado,Activo,S,Bernal
Blanco,Rodrigo,32393818,W,2019,Aceptado,Activo,S,Bernal
Perez,Nuria,32397266,W,2019,Aceptado,Activo,S,Bernal
Sanchez,Dolores,32400568,W,2015,Aceptado,Activo,S,Bernal
Alonso,Christian,32401968,W,2015,Aceptado,Pasivo,S,Bernal
Gutierrez,Ines,32401983,W,2019,Aceptado,Activo,S,Bernal
Merino,Noelia,32418617,W,2019,Aceptado,Activo,S,Bernal
Diez,Diana,32427723,W,2019,Aceptado,Activo,S,Bernal
Gutierrez,Mario,32427880,W,2019,Aceptado,Activo,S,Bernal
Sainz,Jordi,32429836,W,2019,Aceptado,Activo,S,Bernal
Ibañez,Eduardo,32429915,W,2019,Aceptado,Activo,S,Bernal
Gutierrez,Angel,32430229,W,2019,Aceptado,Activo,S,Bernal
Miguel,Ricardo,32437478,W,2019,Aceptado,Activo,S,Bernal
Rodriguez,Patricia,32437997,W,2019,Aceptado,Activo,S,Bernal
Blanco,Daniel,32444240,W,2019,Aceptado,Activo,S,Bernal
Ibañez,Antonio,32444299,W,2019,Aceptado,Activo,S,Bernal
Ochoa,Lucas,32444338,W,2015,Aceptado,Pasivo,S,Bernal
Ramirez,Maria Rosario,32446619,W,2019,Aceptado,Activo,S,Bernal
Muñoz,Catalina,32446655,W,2015,Aceptado,Pasivo,S,Bernal
Ezquerro,Claudia,32457734,W,2019,Aceptado,Activo,S,Bernal
Muñoz,Felix,32457748,W,2019,Aceptado,Activo,S,Bernal
Castillo,Andrea,32457834,W,2019,Pendiente,Activo,S,Bernal
Saenz,Blanca,32457850,W,2019,Aceptado,Activo,S,Bernal
Alvarez,Angeles,32457851,W,2019,Pendiente,Activo,S,Bernal
Jimenez,Daniel,32458134,W,2019,Aceptado,Activo,S,Bernal
Ibañez,Jose Antonio,32458156,W,2015,Aceptado,Pasivo,S,Bernal
Alvarez,Cesar,32458217,W,2019,Aceptado,Activo,S,Bernal
Dominguez,Josefa,32458227,W,2019,Aceptado,Activo,S,Bernal
Moreno,Celia,32458315,W,2015,Aceptado,Pasivo,S,Bernal
Ibañez,Ramon,32458331,W,2015,Aceptado,Activo,S,Bernal
Merino,Emilia,32458343,W,2015,Aceptado,Pasivo,S,Bernal
Muñoz,Carolina,32458361,W,2019,Aceptado,Activo,S,Bernal
Miguel,Hector,32458364,W,2015,Aceptado,Pasivo,S,Bernal
Peña,Alba,32458368,W,2019,Aceptado,Activo,S,Bernal
Alvarez,Juan Francisco,32458435,W,2019,Aceptado,Activo,S,Bernal
Gonzalez,Maria Elena,32459939,W,2019,Pendiente,Activo,S,Bernal
Jimenez,Miguel Angel,32467030,W,2019,Aceptado,Activo,S,Bernal
Lopez,Gema,32467101,W,2019,Aceptado,Pasivo,N,Bernal
Romero,Aaron,32467209,W,2019,Aceptado,Pasivo,S,Bernal
Cordon,Martina,32467377,W,2015,Aceptado,Activo,S,Bernal
Gil,Jose Angel,32467475,W,2019,Pendiente,Activo,S,Bernal
Jimenez,Nuria,32486379,W,2015,Aceptado,Activo,S,Bernal
Gutierrez,Jose Angel,32486763,W,2019,Aceptado,Activo,S,Bernal
Martin,Gonzalo,32491797,W,2015,Aceptado,Pasivo,S,Bernal
Marin,Natalia,32491834,W,2019,Aceptado,Activo,S,Bernal
Garrido,Rosario,32491978,W,2019,Aceptado,Activo,S,Bernal
Benito,Angel,32492057,W,2019,Aceptado,Pasivo,S,Bernal
Garcia,Isabel,32492105,W,2019,Aceptado,Activo,S,Bernal
Ortega,Encarnacion,32492566,W,2019,Aceptado,Activo,S,Bernal
Fernandez,Pedro,32499535,W,2019,Aceptado,Activo,S,Bernal
Garcia,Victor Manuel,32504652,W,2015,Aceptado,Activo,N,Bernal
Diaz,Josep,32504769,W,2015,Aceptado,Pasivo,S,Bernal
Saenz,Oscar,32505118,W,2019,Aceptado,Activo,S,Bernal
Palacios,Jesus,32505142,W,2019,Aceptado,Activo,S,Bernal
Blanco,Francisco Javier,32505158,W,2019,Aceptado,Activo,S,Bernal
Sainz,Jose Angel,32508659,W,2019,Aceptado,Activo,S,Bernal
Sanz,Claudia,32513725,W,2015,Aceptado,Pasivo,S,Bernal
Calvo,Alvaro,32514005,W,2019,Aceptado,Activo,S,Bernal
Cordon,Sara,32514309,W,2019,Pendiente,Activo,S,Bernal
Saenz,Concepcion,32514378,W,2015,Aceptado,Activo,N,Bernal
Martinez,Rosario,32514546,W,2019,Aceptado,Activo,S,Bernal
Garcia,Luis,32514665,W,2015,Aceptado,Activo,N,Bernal
Pascual,Martin,32514954,W,2015,Aceptado,Activo,N,Bernal
Moreno,Eva Maria,32515085,W,2019,Aceptado,Activo,S,Bernal
Ruiz,Mateo,32515109,W,2019,Aceptado,Activo,S,Bernal
Palacios,Isaac,32515203,W,2015,Aceptado,Pasivo,S,Bernal
Saez,Marina,32519863,W,2015,Aceptado,Activo,N,Bernal
Miguel,Eduardo,32520328,W,2019,Aceptado,Activo,S,Bernal
Ochoa,Marina,32538312,W,2015,Aceptado,Activo,S,Bernal
Castillo,Eduardo,32538540,W,2019,Aceptado,Activo,S,Bernal
Pascual,Salvador,32540594,W,2019,Aceptado,Activo,S,Bernal
Gil,Luis,32540724,W,2015,Aceptado,Pasivo,S,Bernal
Calvo,Daniela,32540740,W,2019,Aceptado,Activo,S,Bernal
Merino,Jose Angel,32540777,W,2019,Aceptado,Activo,S,Bernal
Herce,Angel,32541136,W,2019,Aceptado,Activo,S,Bernal
Sainz,Luisa,32541165,W,2015,Aceptado,Activo,S,Bernal
Ibañez,Cesar,32541184,W,2019,Aceptado,Activo,S,Bernal
Garcia,Rosa Maria,32541211,W,2019,Aceptado,Activo,N,Bernal
Sainz,Amparo,32541307,W,2019,Aceptado,Activo,S,Bernal
Martin,Mateo,32541354,W,2019,Aceptado,Activo,S,Bernal
Ibañez,Juan Manuel,32541372,W,2019,Aceptado,Activo,S,Bernal
Gutierrez,Andrea,32541811,W,2019,Aceptado,Activo,S,Bernal
Ibañez,Maria Nieves,32542360,W,2019,Aceptado,Activo,S,Bernal
Fernandez,Aurora,32558822,W,2019,Aceptado,Activo,S,Bernal
Fernandez,Cristobal,32559014,W,2015,Aceptado,Pasivo,S,Bernal
Castillo,Alba,32559123,W,2019,Aceptado,Activo,S,Bernal
Ramirez,Maria Antonia,32559163,W,2019,Aceptado,Activo,S,Bernal
Merino,Maria Victoria,32562814,W,2019,Aceptado,Activo,S,Bernal
Ezquerro,Felipe,32562871,W,2019,Aceptado,Activo,S,Bernal
Martin,Fatima,32562896,W,2019,Aceptado,Activo,S,Bernal
Palacios,Asuncion,32562948,W,2019,Aceptado,Activo,S,Bernal
Leon,Maria Concepcion,32563012,W,2019,Aceptado,Activo,S,Bernal
Medrano,Eva Maria,32563076,W,2019,Aceptado,Activo,S,Bernal
Moreno,Alvaro,32563086,W,2019,Aceptado,Activo,S,Bernal
Peña,David,32574972,W,2019,Aceptado,Activo,S,Bernal
Calvo,Marco,32578308,W,2019,Aceptado,Activo,S,Bernal
Santamaria,Julia,32578313,W,2019,Aceptado,Activo,S,Bernal
Perez,German,32581437,W,2019,Aceptado,Activo,S,Bernal
Alvarez,Carmen,32581576,W,2019,Aceptado,Activo,S,Bernal
Leon,Roberto,32602304,W,2019,Aceptado,Activo,S,Bernal
Ezquerro,Felix,32604319,W,2019,Aceptado,Activo,S,Bernal
Cordon,Roberto,32608109,W,2019,Aceptado,Activo,S,Bernal
Saenz,Julia,32608250,W,2019,Aceptado,Activo,S,Bernal
Saenz,Cristian,32608821,W,2019,Aceptado,Activo,S,Bernal
Saenz,Martin,32608836,W,2019,Aceptado,Activo,S,Bernal
Peña,Adriana,32615246,W,2019,Aceptado,Activo,S,Bernal
Miguel,Marc,32618943,W,2015,Aceptado,Activo,S,Bernal
Gonzalez,Gloria,32638245,W,2019,Aceptado,Activo,S,Bernal
Marin,Martin,32638476,W,2019,Aceptado,Activo,S,Bernal
Sainz,Antonio,32638624,W,2015,Aceptado,Activo,N,Bernal
Garrido,Marina,32638670,W,2019,Aceptado,Pasivo,S,Bernal
Diez,Juan Jose,32638793,W,2019,Aceptado,Activo,S,Bernal
Rubio,Angeles,32662286,W,2019,Aceptado,Activo,S,Bernal
Garrido,Soledad,32683353,W,2019,Aceptado,Activo,S,Bernal
Espinosa,Francisca,32688891,W,2019,Aceptado,Pasivo,S,Bernal
Alonso,Alba,32688973,W,2019,Aceptado,Activo,S,Bernal
Romero,Emilia,32688988,W,2015,Aceptado,Pasivo,S,Bernal
Diez,Nicolas,32689364,W,2019,Aceptado,Activo,S,Bernal
Ramirez,Miguel Angel,32689591,W,2019,Aceptado,Activo,S,Bernal
Merino,Daniela,32689728,W,2019,Aceptado,Activo,S,Bernal
Dominguez,Ivan,32690207,W,2019,Pendiente,Activo,S,Bernal
Ruiz,Julio,32690208,W,2019,Aceptado,Activo,S,Bernal
Rubio,Marina,32690428,W,2015,Aceptado,Pasivo,S,Bernal
Fernandez,Maria Cristina,32709648,W,2015,Aceptado,Activo,S,Bernal
Ramirez,Victoria,32710477,W,2019,Aceptado,Pasivo,S,Bernal
Cordon,Maria Cristina,32715869,W,2019,Aceptado,Activo,S,Bernal
Palacios,Ruben,32720766,W,2015,Aceptado,Activo,N,Bernal
Gabarri,Rafael,32721187,W,2019,Aceptado,Activo,S,Bernal
Gil,Joel,32721372,W,2015,Aceptado,Activo,N,Bernal
Santamaria,Ainhoa,32721393,W,2019,Aceptado,Activo,S,Bernal
Hernandez,Daniel,32721409,W,2019,Aceptado,Activo,S,Bernal
Marin,Christian,32740410,W,2015,Aceptado,Activo,S,Bernal
Cordon,Nerea,32740434,W,2019,Aceptado,Activo,S,Bernal
Ochoa,Claudia,32740647,W,2019,Aceptado,Activo,S,Bernal
Palacios,David,32740653,W,2019,Aceptado,Activo,S,Bernal
Gutierrez,Rosario,32743655,W,2019,Aceptado,Activo,S,Bernal
Ortega,Rafael,32767719,W,2019,Aceptado,Activo,S,Bernal
Ruiz,Iker,32767742,W,2019,Aceptado,Activo,S,Bernal
Perez,Albert,32767994,W,2019,Aceptado,Activo,S,Bernal
Alvarez,Albert,32768488,W,2019,Aceptado,Activo,S,Bernal
Ochoa,Montserrat,32768706,W,2019,Aceptado,Activo,S,Bernal
Rodriguez,Angel,32768773,W,2019,Aceptado,Activo,S,Bernal
Moreno,Ruben,32768835,W,2019,Pendiente,Activo,S,Bernal
Ochoa,Manuela,32768879,W,2019,Aceptado,Activo,S,Bernal
Saez,Pilar,32770462,W,2015,Aceptado,Activo,N,Bernal
Palacios,Angela,32770949,W,2019,Aceptado,Activo,S,Bernal
Ramirez,Inmaculada,32770989,W,2019,Aceptado,Activo,S,Bernal
Peña,Alfonso,32771117,W,2019,Aceptado,Activo,S,Bernal
Martinez,Esteban,32773666,W,2019,Aceptado,Activo,S,Bernal
Lopez,Angela,32789191,W,2019,Aceptado,Activo,S,Bernal
Sainz,Maria Luisa,32789606,W,2019,Aceptado,Activo,S,Bernal
Diaz,Nerea,32791630,W,2019,Aceptado,Activo,S,Bernal
Gil,Maria Elena,32792350,W,2019,Aceptado,Activo,S,Bernal
Ezquerro,Monica,32792853,W,2019,Aceptado,Activo,S,Bernal
Santamaria,Fernando,32795186,W,2019,Aceptado,Activo,S,Bernal
Alonso,Beatriz,32802787,W,2015,Aceptado,Activo,N,Bernal
Alvarez,Mercedes,32812979,W,2015,Aceptado,Activo,N,Bernal
Gomez,Jorge,32820159,W,2015,Aceptado,Activo,S,Bernal
Leon,Jose Maria,32825729,W,2019,Aceptado,Activo,S,Bernal
Rodriguez,Gabriel,32825746,W,2019,Aceptado,Activo,S,Bernal
Fernandez,Miguel,32825772,W,2015,Aceptado,Pasivo,S,Bernal
Benito,Angel,32825831,W,2015,Aceptado,Activo,S,Bernal
Rubio,Angela,32828830,W,2019,Aceptado,Activo,S,Bernal
Gabarri,Consuelo,32830607,W,2019,Aceptado,Activo,S,Bernal
Pascual,Luis,32830813,W,2015,Aceptado,Activo,N,Bernal
Perez,Lorena,32830942,W,2019,Aceptado,Activo,S,Bernal
Rodriguez,Lidia,32833477,W,2019,Aceptado,Activo,S,Bernal
Saez,Ignacio,32834627,W,2019,Aceptado,Activo,S,Bernal
Pascual,Oscar,32834710,W,2015,Aceptado,Activo,N,Bernal
Medrano,Domingo,32865969,W,2019,Pendiente,Activo,S,Bernal
Perez,Gonzalo,32868631,W,2019,Aceptado,Activo,S,Bernal
Muñoz,Diego,32914311,W,2019,Aceptado,Activo,S,Bernal
Blanco,Guillermo,32917036,W,2019,Aceptado,Activo,S,Bernal
Martin,Martin,32922761,W,2015,Aceptado,Pasivo,S,Bernal
Muñoz,Agustin,32922788,W,2019,Aceptado,Activo,S,Bernal
Blanco,Dario,32922820,W,2019,Aceptado,Activo,S,Bernal
Diaz,Julio,32923507,W,2019,Aceptado,Activo,S,Bernal
Lopez,Sebastian,32924150,W,2019,Aceptado,Activo,S,Bernal
Alvarez,Consuelo,32962699,W,2019,Pendiente,Activo,S,Bernal
Rodriguez,Joaquin,32962729,W,2019,Aceptado,Activo,S,Bernal
Ochoa,Lorena,32964936,W,2019,Aceptado,Activo,S,Bernal
Gomez,Carlos,32966540,W,2019,Aceptado,Activo,S,Bernal
Perez,Sandra,32970725,W,2019,Aceptado,Activo,S,Bernal
Diez,Montserrat,32970822,W,2019,Aceptado,Activo,S,Bernal
Muñoz,Anna,32975227,W,2019,Aceptado,Activo,S,Bernal
Dominguez,Julio,32975412,W,2019,Aceptado,Activo,S,Bernal
Sainz,Angeles,32978690,W,2019,Aceptado,Activo,S,Bernal
Muñoz,Rafael,32978772,W,2019,Aceptado,Activo,S,Bernal
Castillo,Lucia,32978778,W,2015,Aceptado,Activo,N,Bernal
Perez,Victoria,32978867,W,2019,Aceptado,Activo,S,Bernal
Palacios,Carla,32979038,W,2019,Aceptado,Activo,S,Bernal
Muñoz,Andrea,32979649,W,2019,Aceptado,Activo,S,Bernal
Ruiz,Lucas,32985366,W,2019,Pendiente,Activo,S,Bernal
Gil,Luis Miguel,32988406,W,2019,Aceptado,Pasivo,S,Bernal
Sanchez,Luisa,33018855,W,2019,Aceptado,Activo,S,Bernal
Sainz,Josefina,33020287,W,2019,Aceptado,Activo,S,Bernal
Alonso,Juan Manuel,33023073,W,2019,Aceptado,Activo,S,Bernal
Miguel,Christian,33024895,W,2019,Aceptado,Activo,S,Bernal
Santamaria,Luis Miguel,33030701,W,2019,Aceptado,Activo,S,Bernal
Garcia,Javier,33031399,W,2015,Aceptado,Pasivo,S,Bernal
Benito,Maria Angeles,33031449,W,2019,Aceptado,Activo,S,Bernal
Diaz,Jesus,33032071,W,2019,Aceptado,Activo,S,Bernal
Dominguez,Adrian,33033312,W,2019,Aceptado,Activo,S,Bernal
Gonzalez,Cristian,33033335,W,2019,Aceptado,Pasivo,S,Bernal
Lopez,Eva Maria,33033474,W,2019,Aceptado,Activo,S,Bernal
Fernandez,Mateo,33047563,W,2019,Aceptado,Activo,S,Bernal
Ortega,David,33048118,W,2019,Aceptado,Activo,S,Bernal
Sanz,Daniel,33048193,W,2019,Aceptado,Activo,S,Bernal
Muñoz,Ines,33048245,W,2019,Aceptado,Activo,S,Bernal
Ochoa,Maria Antonia,33048277,W,2019,Aceptado,Activo,S,Bernal
Sanchez,Josefa,33048286,W,2019,Aceptado,Activo,S,Bernal
Jimenez,Tomas,33048305,W,2019,Aceptado,Activo,S,Bernal
Alvarez,Elisa,33048387,W,2019,Aceptado,Activo,S,Bernal
Ortiz,Raul,33048980,W,2019,Aceptado,Activo,S,Bernal
Garrido,Alex,33054044,W,2019,Aceptado,Activo,S,Bernal
Torres,Pedro,33054055,W,2019,Aceptado,Activo,S,Bernal
Martin,Dolores,33076007,W,2019,Aceptado,Activo,S,Bernal
Diaz,Ismael,33079259,W,2019,Aceptado,Activo,S,Bernal
Marin,Alex,33086381,W,2019,Aceptado,Activo,S,Bernal
Alvarez,Ismael,33087919,W,2015,Aceptado,Pasivo,S,Bernal
Saenz,Teresa,33088181,W,2019,Aceptado,Activo,S,Bernal
Castillo,Raquel,33088218,W,2019,Aceptado,Activo,S,Bernal
Rubio,Angeles,33088392,W,2019,Aceptado,Activo,S,Bernal
Ortega,Isabel,33088448,W,2019,Aceptado,Activo,S,Bernal
Cordon,Marta,33088453,W,2019,Pendiente,Activo,S,Bernal
Alvarez,Hugo,33088476,W,2019,Aceptado,Activo,S,Bernal
Moreno,Miriam,33088989,W,2019,Aceptado,Activo,S,Bernal
Hernandez,Victoria,33092514,W,2015,Aceptado,Activo,S,Bernal
Espinosa,Joan,33092538,W,2019,Aceptado,Activo,S,Bernal
Herce,Josefina,33096019,W,2019,Aceptado,Activo,S,Bernal
Ortiz,Ismael,33100929,W,2019,Aceptado,Activo,S,Bernal
Leon,Salvador,33105437,W,2019,Aceptado,Activo,S,Bernal
Rubio,Josefa,33105452,W,2019,Aceptado,Activo,S,Bernal
Garcia,Roberto,33105489,W,2019,Aceptado,Activo,S,Bernal
Perez,Dolores,33105879,W,2019,Aceptado,Activo,S,Bernal
Cordon,Lorena,33143124,W,2019,Aceptado,Activo,S,Bernal
Hernandez,Cesar,33145689,W,2019,Aceptado,Activo,S,Bernal
Herce,Beatriz,33160083,W,2019,Aceptado,Activo,S,Bernal
Gonzalez,Ismael,33160351,W,2015,Aceptado,Pasivo,S,Bernal
Herce,Antonio,33164159,W,2019,Aceptado,Activo,S,Bernal
Muñoz,Julian,33166327,W,2019,Pendiente,Activo,S,Bernal
Diaz,Juan Jose,33180755,W,2019,Aceptado,Activo,S,Bernal
Gutierrez,Beatriz,33182024,W,2019,Aceptado,Activo,S,Bernal
Gonzalez,Juan Jose,33182548,W,2019,Aceptado,Activo,S,Bernal
Miguel,Esteban,33188219,W,2019,Aceptado,Activo,S,Bernal
Diez,Angela,33188306,W,2019,Aceptado,Activo,S,Bernal
Lopez,Consuelo,33188356,W,2019,Aceptado,Activo,S,Bernal
Garcia,Marc,33189448,W,2019,Aceptado,Activo,S,Bernal
Ortiz,Adrian,33192440,W,2019,Aceptado,Activo,S,Bernal
Calvo,Alejandra,33197042,W,2019,Aceptado,Activo,S,Bernal
Alvarez,Lucia,33197149,W,2019,Aceptado,Activo,S,Bernal
Cordon,Victor,33197224,W,2019,Aceptado,Activo,S,Bernal
Gil,Samuel,33197244,W,2015,Aceptado,Pasivo,S,Bernal
Saenz,Hector,33197245,W,2019,Aceptado,Activo,S,Bernal
Ibañez,Antonia,33197252,W,2019,Aceptado,Activo,S,Bernal
Alvarez,Rosa,33197279,W,2019,Aceptado,Activo,S,Bernal
Merino,Antonio,33197627,W,2019,Aceptado,Activo,S,Bernal
Saenz,Marco,33198392,W,2019,Aceptado,Activo,S,Bernal
Lopez,Esperanza,33202905,W,2019,Aceptado,Activo,S,Bernal
Perez,Cristian,33220480,W,2019,Aceptado,Activo,S,Bernal
Palacios,Xavier,33229391,W,2015,Aceptado,Activo,S,Bernal
Rodriguez,Mateo,33229725,W,2019,Aceptado,Activo,S,Bernal
Torres,Olga,33240885,W,2019,Aceptado,Activo,S,Bernal
Gabarri,Nicolas,33240957,W,2019,Aceptado,Activo,S,Bernal
Dominguez,Alfonso,33240974,W,2019,Aceptado,Activo,S,Bernal
Peña,Alejandra,33241038,W,2019,Aceptado,Activo,S,Bernal
Rubio,Alejandro,33241606,W,2019,Aceptado,Activo,S,Bernal
Garcia,Margarita,33241978,W,2019,Aceptado,Activo,S,Bernal
Pascual,Francisco Jose,33243548,W,2019,Aceptado,Activo,S,Bernal
Merino,Esperanza,33249108,W,2019,Aceptado,Activo,S,Bernal
Sanz,Roberto,33249286,W,2019,Aceptado,Activo,S,Bernal
Gutierrez,Inmaculada,33251021,W,2019,Aceptado,Activo,S,Bernal
Ortiz,Dario,33251096,W,2019,Aceptado,Activo,S,Bernal
Gabarri,Jonathan,33251155,W,2015,Aceptado,Pasivo,S,Bernal
Leon,Francisca,33253463,W,2019,Aceptado,Activo,S,Bernal
Dominguez,Alfonso,33315501,W,2019,Aceptado,Activo,S,Bernal
Ortega,Maria Dolores,33320104,W,2019,Aceptado,Activo,S,Bernal
Gutierrez,Jose Carlos,33321811,W,2019,Aceptado,Activo,S,Bernal
Romero,Cristobal,33325747,W,2019,Aceptado,Activo,S,Bernal
Ortega,Cristobal,33327348,W,2019,Aceptado,Activo,S,Bernal
Saenz,Gabriel,33327375,W,2019,Aceptado,Activo,S,Bernal
Ruiz,Alex,33327398,W,2019,Aceptado,Activo,S,Bernal
Moreno,Hugo,33327430,W,2019,Pendiente,Activo,S,Bernal
Ochoa,Manuela,33327526,W,2019,Aceptado,Activo,S,Bernal
Hernandez,Aaron,33327663,W,2015,Aceptado,Activo,S,Bernal
Sanchez,Tomas,33327679,W,2019,Aceptado,Activo,S,Bernal
Saez,Enrique,33327752,W,2019,Aceptado,Activo,S,Bernal
Leon,Raquel,33327941,W,2019,Aceptado,Activo,S,Bernal
Sainz,Christian,33327943,W,2019,Aceptado,Activo,S,Bernal
Dominguez,Alejandra,33327954,W,2019,Aceptado,Activo,S,Bernal
Gonzalez,Claudia,33327972,W,2019,Aceptado,Activo,S,Bernal
Ibañez,Sara,33329612,W,2019,Aceptado,Activo,S,Bernal
Lopez,Maria Rosario,33329827,W,2019,Aceptado,Activo,S,Bernal
Pascual,Francisca,33340007,W,2015,Aceptado,Pasivo,S,Bernal
Jimenez,Domingo,33343994,W,2019,Aceptado,Activo,S,Bernal
Saez,Maria Concepcion,33344446,W,2019,Aceptado,Activo,S,Bernal
Garrido,Juana,33344519,W,2019,Aceptado,Activo,S,Bernal
Marin,Paula,33364672,W,2019,Aceptado,Activo,S,Bernal
Ibañez,Aitor,33386634,W,2015,Aceptado,Activo,S,Bernal
Diaz,Catalina,33389334,W,2019,Aceptado,Activo,S,Bernal
Ibañez,Luis Miguel,33390809,W,2019,Aceptado,Activo,S,Bernal
Lopez,Mateo,33394175,W,2019,Aceptado,Activo,S,Bernal
Perez,Eva Maria,33394218,W,2019,Aceptado,Activo,S,Bernal
Calvo,Lidia,33394377,W,2019,Aceptado,Activo,S,Bernal
Garrido,Oscar,33394382,W,2019,Aceptado,Activo,S,Bernal
Calvo,Beatriz,33394801,W,2019,Aceptado,Activo,S,Bernal
Garrido,Carlos,33394893,W,2019,Aceptado,Activo,S,Bernal
Ruiz,Nicolas,33404858,W,2019,Aceptado,Activo,S,Bernal
Gil,Jose Antonio,33404937,W,2019,Aceptado,Activo,S,Bernal
Muñoz,Lucia,33409937,W,2019,Aceptado,Activo,S,Bernal
Miguel,Fernando,33452525,W,2019,Aceptado,Activo,S,Bernal
Calvo,Tomas,33452538,W,2019,Aceptado,Activo,S,Bernal
Herce,Eduardo,33452602,W,2015,Aceptado,Pasivo,S,Bernal
Ruiz,Rosario,33452651,W,2019,Aceptado,Activo,S,Bernal
Muñoz,Julian,33452686,W,2019,Aceptado,Activo,S,Bernal
Calvo,Angel,33453001,W,2019,Aceptado,Activo,S,Bernal
Ezquerro,Claudia,33456117,W,2019,Aceptado,Activo,S,Bernal
Palacios,Carlos,33456885,W,2019,Aceptado,Pasivo,S,Bernal
Palacios,Martin,33456910,W,2019,Aceptado,Activo,S,Bernal
Castillo,Alberto,33456932,W,2019,Aceptado,Activo,S,Bernal
Ezquerro,Lorenzo,33457009,W,2019,Aceptado,Activo,S,Bernal
Gabarri,Adolfo,33457010,W,2015,Aceptado,Activo,S,Bernal
Hernandez,Concepcion,33457015,W,2019,Aceptado,Activo,S,Bernal
Ruiz,Maria,33457037,W,2019,Aceptado,Activo,S,Bernal
